SA_UUID, Interval Timestamp, Delivered From Grid Value (Wh), Back To Grid Value (Wh)
6745359, Wed Nov 03 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 321, 0
6745359, Wed Nov 03 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 381, 0
6745359, Wed Nov 03 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 286, 0
6745359, Wed Nov 03 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 330, 0
6745359, Wed Nov 03 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 355, 0
6745359, Wed Nov 03 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 913, 0
6745359, Wed Nov 03 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 1097, 0
6745359, Wed Nov 03 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 739, 196
6745359, Wed Nov 03 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 1102
6745359, Wed Nov 03 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 21, 1172
6745359, Wed Nov 03 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 30, 1030
6745359, Wed Nov 03 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 2, 852
6745359, Wed Nov 03 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 0, 866
6745359, Wed Nov 03 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 3, 379
6745359, Wed Nov 03 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 553, 2
6745359, Wed Nov 03 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 761, 0
6745359, Wed Nov 03 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1113, 0
6745359, Wed Nov 03 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 1092, 0
6745359, Wed Nov 03 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 1207, 0
6745359, Wed Nov 03 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 1012.999, 0
6745359, Wed Nov 03 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 685, 0
6745359, Wed Nov 03 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 529, 0
6745359, Thu Nov 04 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1453, 0
6745359, Thu Nov 04 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1467, 0
6745359, Thu Nov 04 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 385, 0
6745359, Thu Nov 04 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 325, 0
6745359, Thu Nov 04 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 317, 0
6745359, Thu Nov 04 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 369, 0
6745359, Thu Nov 04 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 325, 0
6745359, Thu Nov 04 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 809, 0
6745359, Thu Nov 04 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 555, 5
6745359, Thu Nov 04 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 372, 184
6745359, Thu Nov 04 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 227, 129
6745359, Thu Nov 04 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 6, 827
6745359, Thu Nov 04 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 30, 1067
6745359, Thu Nov 04 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 85, 761
6745359, Thu Nov 04 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 89, 688
6745359, Thu Nov 04 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 1, 541
6745359, Thu Nov 04 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 227, 17
6745359, Thu Nov 04 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 633, 0
6745359, Thu Nov 04 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 871, 0
6745359, Thu Nov 04 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 980, 0
6745359, Thu Nov 04 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 838, 0
6745359, Thu Nov 04 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 799, 0
6745359, Thu Nov 04 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 710, 0
6745359, Thu Nov 04 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 560, 0
6745359, Fri Nov 05 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1452, 0
6745359, Fri Nov 05 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1501, 0
6745359, Fri Nov 05 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 303, 0
6745359, Fri Nov 05 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 321, 0
6745359, Fri Nov 05 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 341, 0
6745359, Fri Nov 05 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 333, 0
6745359, Fri Nov 05 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 600, 0
6745359, Fri Nov 05 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 436, 0
6745359, Fri Nov 05 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 853, 10
6745359, Fri Nov 05 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 282, 575
6745359, Fri Nov 05 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 0, 917
6745359, Fri Nov 05 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 0, 969
6745359, Fri Nov 05 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 31, 636
6745359, Fri Nov 05 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 83, 397
6745359, Fri Nov 05 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 10, 469
6745359, Fri Nov 05 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 315, 104
6745359, Fri Nov 05 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 2886, 0
6745359, Fri Nov 05 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 2610, 0
6745359, Fri Nov 05 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1308, 0
6745359, Fri Nov 05 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 997, 0
6745359, Fri Nov 05 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 992, 0
6745359, Fri Nov 05 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 922, 0
6745359, Fri Nov 05 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 998, 0
6745359, Fri Nov 05 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 703, 0
6745359, Sat Nov 06 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 1595, 0
6745359, Sat Nov 06 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 1443, 0
6745359, Sat Nov 06 2021 02:00:00 GMT-0700 (Pacific Daylight Time), 328, 0
6745359, Sat Nov 06 2021 03:00:00 GMT-0700 (Pacific Daylight Time), 386, 0
6745359, Sat Nov 06 2021 04:00:00 GMT-0700 (Pacific Daylight Time), 341, 0
6745359, Sat Nov 06 2021 05:00:00 GMT-0700 (Pacific Daylight Time), 337, 0
6745359, Sat Nov 06 2021 06:00:00 GMT-0700 (Pacific Daylight Time), 456, 0
6745359, Sat Nov 06 2021 07:00:00 GMT-0700 (Pacific Daylight Time), 648, 0
6745359, Sat Nov 06 2021 08:00:00 GMT-0700 (Pacific Daylight Time), 333, 0
6745359, Sat Nov 06 2021 09:00:00 GMT-0700 (Pacific Daylight Time), 283, 7
6745359, Sat Nov 06 2021 10:00:00 GMT-0700 (Pacific Daylight Time), 32, 112
6745359, Sat Nov 06 2021 11:00:00 GMT-0700 (Pacific Daylight Time), 3, 173
6745359, Sat Nov 06 2021 12:00:00 GMT-0700 (Pacific Daylight Time), 84, 289
6745359, Sat Nov 06 2021 13:00:00 GMT-0700 (Pacific Daylight Time), 400, 111
6745359, Sat Nov 06 2021 14:00:00 GMT-0700 (Pacific Daylight Time), 1248, 0
6745359, Sat Nov 06 2021 15:00:00 GMT-0700 (Pacific Daylight Time), 1809, 0
6745359, Sat Nov 06 2021 16:00:00 GMT-0700 (Pacific Daylight Time), 1381, 0
6745359, Sat Nov 06 2021 17:00:00 GMT-0700 (Pacific Daylight Time), 737, 0
6745359, Sat Nov 06 2021 18:00:00 GMT-0700 (Pacific Daylight Time), 1998, 0
6745359, Sat Nov 06 2021 19:00:00 GMT-0700 (Pacific Daylight Time), 2674, 0
6745359, Sat Nov 06 2021 20:00:00 GMT-0700 (Pacific Daylight Time), 2662, 0
6745359, Sat Nov 06 2021 21:00:00 GMT-0700 (Pacific Daylight Time), 2367, 0
6745359, Sat Nov 06 2021 22:00:00 GMT-0700 (Pacific Daylight Time), 2005, 0
6745359, Sat Nov 06 2021 23:00:00 GMT-0700 (Pacific Daylight Time), 1895, 0
6745359, Sun Nov 07 2021 00:00:00 GMT-0700 (Pacific Daylight Time), 2887, 0
6745359, Sun Nov 07 2021 01:00:00 GMT-0700 (Pacific Daylight Time), 2942, 0
6745359, Sun Nov 07 2021 01:00:00 GMT-0800 (Pacific Standard Time), 2922, 0
6745359, Sun Nov 07 2021 02:00:00 GMT-0800 (Pacific Standard Time), 1793, 0
6745359, Sun Nov 07 2021 03:00:00 GMT-0800 (Pacific Standard Time), 1784, 0
6745359, Sun Nov 07 2021 04:00:00 GMT-0800 (Pacific Standard Time), 1876, 0
6745359, Sun Nov 07 2021 05:00:00 GMT-0800 (Pacific Standard Time), 1759, 0
6745359, Sun Nov 07 2021 06:00:00 GMT-0800 (Pacific Standard Time), 1801, 0
6745359, Sun Nov 07 2021 07:00:00 GMT-0800 (Pacific Standard Time), 2120, 0
6745359, Sun Nov 07 2021 08:00:00 GMT-0800 (Pacific Standard Time), 1948, 6
6745359, Sun Nov 07 2021 09:00:00 GMT-0800 (Pacific Standard Time), 211, 490
6745359, Sun Nov 07 2021 10:00:00 GMT-0800 (Pacific Standard Time), 0, 1322
6745359, Sun Nov 07 2021 11:00:00 GMT-0800 (Pacific Standard Time), 1, 1155
6745359, Sun Nov 07 2021 12:00:00 GMT-0800 (Pacific Standard Time), 0, 941
6745359, Sun Nov 07 2021 13:00:00 GMT-0800 (Pacific Standard Time), 0, 749
6745359, Sun Nov 07 2021 14:00:00 GMT-0800 (Pacific Standard Time), 942, 188
6745359, Sun Nov 07 2021 15:00:00 GMT-0800 (Pacific Standard Time), 2225, 0
6745359, Sun Nov 07 2021 16:00:00 GMT-0800 (Pacific Standard Time), 2724, 0
6745359, Sun Nov 07 2021 17:00:00 GMT-0800 (Pacific Standard Time), 2955, 0
6745359, Sun Nov 07 2021 18:00:00 GMT-0800 (Pacific Standard Time), 1717, 0
6745359, Sun Nov 07 2021 19:00:00 GMT-0800 (Pacific Standard Time), 1246, 0
6745359, Sun Nov 07 2021 20:00:00 GMT-0800 (Pacific Standard Time), 1704, 0
6745359, Sun Nov 07 2021 21:00:00 GMT-0800 (Pacific Standard Time), 2590, 0
6745359, Sun Nov 07 2021 22:00:00 GMT-0800 (Pacific Standard Time), 1864, 0
6745359, Sun Nov 07 2021 23:00:00 GMT-0800 (Pacific Standard Time), 2942, 0
6745359, Mon Nov 08 2021 00:00:00 GMT-0800 (Pacific Standard Time), 2998, 0
6745359, Mon Nov 08 2021 01:00:00 GMT-0800 (Pacific Standard Time), 2908, 0
6745359, Mon Nov 08 2021 02:00:00 GMT-0800 (Pacific Standard Time), 1785, 0
6745359, Mon Nov 08 2021 03:00:00 GMT-0800 (Pacific Standard Time), 1814, 0
6745359, Mon Nov 08 2021 04:00:00 GMT-0800 (Pacific Standard Time), 1811, 0
6745359, Mon Nov 08 2021 05:00:00 GMT-0800 (Pacific Standard Time), 1922, 0
6745359, Mon Nov 08 2021 06:00:00 GMT-0800 (Pacific Standard Time), 2099, 0
6745359, Mon Nov 08 2021 07:00:00 GMT-0800 (Pacific Standard Time), 1910, 0
6745359, Mon Nov 08 2021 08:00:00 GMT-0800 (Pacific Standard Time), 1206, 0
6745359, Mon Nov 08 2021 09:00:00 GMT-0800 (Pacific Standard Time), 1214, 0
6745359, Mon Nov 08 2021 10:00:00 GMT-0800 (Pacific Standard Time), 297, 0
6745359, Mon Nov 08 2021 11:00:00 GMT-0800 (Pacific Standard Time), 75, 754
6745359, Mon Nov 08 2021 12:00:00 GMT-0800 (Pacific Standard Time), 32, 698
6745359, Mon Nov 08 2021 13:00:00 GMT-0800 (Pacific Standard Time), 50, 361
6745359, Mon Nov 08 2021 14:00:00 GMT-0800 (Pacific Standard Time), 134, 0
6745359, Mon Nov 08 2021 15:00:00 GMT-0800 (Pacific Standard Time), 945, 0
6745359, Mon Nov 08 2021 16:00:00 GMT-0800 (Pacific Standard Time), 1400, 0
6745359, Mon Nov 08 2021 17:00:00 GMT-0800 (Pacific Standard Time), 2141, 0
6745359, Mon Nov 08 2021 18:00:00 GMT-0800 (Pacific Standard Time), 1858, 0
6745359, Mon Nov 08 2021 19:00:00 GMT-0800 (Pacific Standard Time), 640, 0
6745359, Mon Nov 08 2021 20:00:00 GMT-0800 (Pacific Standard Time), 777, 0
6745359, Mon Nov 08 2021 21:00:00 GMT-0800 (Pacific Standard Time), 888, 0
6745359, Mon Nov 08 2021 22:00:00 GMT-0800 (Pacific Standard Time), 644, 0
6745359, Mon Nov 08 2021 23:00:00 GMT-0800 (Pacific Standard Time), 432, 0
6745359, Tue Nov 09 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1465, 0
6745359, Tue Nov 09 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1443, 0
6745359, Tue Nov 09 2021 02:00:00 GMT-0800 (Pacific Standard Time), 335, 0
6745359, Tue Nov 09 2021 03:00:00 GMT-0800 (Pacific Standard Time), 346, 0
6745359, Tue Nov 09 2021 04:00:00 GMT-0800 (Pacific Standard Time), 276, 0
6745359, Tue Nov 09 2021 05:00:00 GMT-0800 (Pacific Standard Time), 309, 0
6745359, Tue Nov 09 2021 06:00:00 GMT-0800 (Pacific Standard Time), 353, 0
6745359, Tue Nov 09 2021 07:00:00 GMT-0800 (Pacific Standard Time), 888, 0
6745359, Tue Nov 09 2021 08:00:00 GMT-0800 (Pacific Standard Time), 427, 0
6745359, Tue Nov 09 2021 09:00:00 GMT-0800 (Pacific Standard Time), 129, 4
6745359, Tue Nov 09 2021 10:00:00 GMT-0800 (Pacific Standard Time), 27, 38
6745359, Tue Nov 09 2021 11:00:00 GMT-0800 (Pacific Standard Time), 264, 123
6745359, Tue Nov 09 2021 12:00:00 GMT-0800 (Pacific Standard Time), 42, 380
6745359, Tue Nov 09 2021 13:00:00 GMT-0800 (Pacific Standard Time), 13, 215
6745359, Tue Nov 09 2021 14:00:00 GMT-0800 (Pacific Standard Time), 148, 76
6745359, Tue Nov 09 2021 15:00:00 GMT-0800 (Pacific Standard Time), 866, 0
6745359, Tue Nov 09 2021 16:00:00 GMT-0800 (Pacific Standard Time), 1301, 0
6745359, Tue Nov 09 2021 17:00:00 GMT-0800 (Pacific Standard Time), 1240, 0
6745359, Tue Nov 09 2021 18:00:00 GMT-0800 (Pacific Standard Time), 1125, 0
6745359, Tue Nov 09 2021 19:00:00 GMT-0800 (Pacific Standard Time), 1090, 0
6745359, Tue Nov 09 2021 20:00:00 GMT-0800 (Pacific Standard Time), 1327, 0
6745359, Tue Nov 09 2021 21:00:00 GMT-0800 (Pacific Standard Time), 1354, 0
6745359, Tue Nov 09 2021 22:00:00 GMT-0800 (Pacific Standard Time), 521, 0
6745359, Tue Nov 09 2021 23:00:00 GMT-0800 (Pacific Standard Time), 290, 0
6745359, Wed Nov 10 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1449, 0
6745359, Wed Nov 10 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1497, 0
6745359, Wed Nov 10 2021 02:00:00 GMT-0800 (Pacific Standard Time), 301, 0
6745359, Wed Nov 10 2021 03:00:00 GMT-0800 (Pacific Standard Time), 305, 0
6745359, Wed Nov 10 2021 04:00:00 GMT-0800 (Pacific Standard Time), 298, 0
6745359, Wed Nov 10 2021 05:00:00 GMT-0800 (Pacific Standard Time), 354, 0
6745359, Wed Nov 10 2021 06:00:00 GMT-0800 (Pacific Standard Time), 305, 0
6745359, Wed Nov 10 2021 07:00:00 GMT-0800 (Pacific Standard Time), 359, 0
6745359, Wed Nov 10 2021 08:00:00 GMT-0800 (Pacific Standard Time), 75, 239
6745359, Wed Nov 10 2021 09:00:00 GMT-0800 (Pacific Standard Time), 96, 616
6745359, Wed Nov 10 2021 10:00:00 GMT-0800 (Pacific Standard Time), 40, 725
6745359, Wed Nov 10 2021 11:00:00 GMT-0800 (Pacific Standard Time), 6, 595
6745359, Wed Nov 10 2021 12:00:00 GMT-0800 (Pacific Standard Time), 41, 768
6745359, Wed Nov 10 2021 13:00:00 GMT-0800 (Pacific Standard Time), 22, 667
6745359, Wed Nov 10 2021 14:00:00 GMT-0800 (Pacific Standard Time), 1, 342
6745359, Wed Nov 10 2021 15:00:00 GMT-0800 (Pacific Standard Time), 393, 0
6745359, Wed Nov 10 2021 16:00:00 GMT-0800 (Pacific Standard Time), 882, 0
6745359, Wed Nov 10 2021 17:00:00 GMT-0800 (Pacific Standard Time), 683, 0
6745359, Wed Nov 10 2021 18:00:00 GMT-0800 (Pacific Standard Time), 2593, 0
6745359, Wed Nov 10 2021 19:00:00 GMT-0800 (Pacific Standard Time), 1561, 0
6745359, Wed Nov 10 2021 20:00:00 GMT-0800 (Pacific Standard Time), 1542, 0
6745359, Wed Nov 10 2021 21:00:00 GMT-0800 (Pacific Standard Time), 1153, 0
6745359, Wed Nov 10 2021 22:00:00 GMT-0800 (Pacific Standard Time), 832, 0
6745359, Wed Nov 10 2021 23:00:00 GMT-0800 (Pacific Standard Time), 362, 0
6745359, Thu Nov 11 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1528, 0
6745359, Thu Nov 11 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1478, 0
6745359, Thu Nov 11 2021 02:00:00 GMT-0800 (Pacific Standard Time), 310, 0
6745359, Thu Nov 11 2021 03:00:00 GMT-0800 (Pacific Standard Time), 315, 0
6745359, Thu Nov 11 2021 04:00:00 GMT-0800 (Pacific Standard Time), 332, 0
6745359, Thu Nov 11 2021 05:00:00 GMT-0800 (Pacific Standard Time), 341, 0
6745359, Thu Nov 11 2021 06:00:00 GMT-0800 (Pacific Standard Time), 293, 0
6745359, Thu Nov 11 2021 07:00:00 GMT-0800 (Pacific Standard Time), 331, 54
6745359, Thu Nov 11 2021 08:00:00 GMT-0800 (Pacific Standard Time), 443, 141
6745359, Thu Nov 11 2021 09:00:00 GMT-0800 (Pacific Standard Time), 6, 525
6745359, Thu Nov 11 2021 10:00:00 GMT-0800 (Pacific Standard Time), 0, 1151
6745359, Thu Nov 11 2021 11:00:00 GMT-0800 (Pacific Standard Time), 9, 1146
6745359, Thu Nov 11 2021 12:00:00 GMT-0800 (Pacific Standard Time), 0, 1111
6745359, Thu Nov 11 2021 13:00:00 GMT-0800 (Pacific Standard Time), 0, 920
6745359, Thu Nov 11 2021 14:00:00 GMT-0800 (Pacific Standard Time), 34, 405
6745359, Thu Nov 11 2021 15:00:00 GMT-0800 (Pacific Standard Time), 528, 0
6745359, Thu Nov 11 2021 16:00:00 GMT-0800 (Pacific Standard Time), 509, 0
6745359, Thu Nov 11 2021 17:00:00 GMT-0800 (Pacific Standard Time), 564, 0
6745359, Thu Nov 11 2021 18:00:00 GMT-0800 (Pacific Standard Time), 558, 0
6745359, Thu Nov 11 2021 19:00:00 GMT-0800 (Pacific Standard Time), 798, 0
6745359, Thu Nov 11 2021 20:00:00 GMT-0800 (Pacific Standard Time), 525, 0
6745359, Thu Nov 11 2021 21:00:00 GMT-0800 (Pacific Standard Time), 746, 0
6745359, Thu Nov 11 2021 22:00:00 GMT-0800 (Pacific Standard Time), 643, 0
6745359, Thu Nov 11 2021 23:00:00 GMT-0800 (Pacific Standard Time), 565, 0
6745359, Fri Nov 12 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1447, 0
6745359, Fri Nov 12 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1474, 0
6745359, Fri Nov 12 2021 02:00:00 GMT-0800 (Pacific Standard Time), 401, 0
6745359, Fri Nov 12 2021 03:00:00 GMT-0800 (Pacific Standard Time), 351, 0
6745359, Fri Nov 12 2021 04:00:00 GMT-0800 (Pacific Standard Time), 339, 0
6745359, Fri Nov 12 2021 05:00:00 GMT-0800 (Pacific Standard Time), 377, 0
6745359, Fri Nov 12 2021 06:00:00 GMT-0800 (Pacific Standard Time), 584, 0
6745359, Fri Nov 12 2021 07:00:00 GMT-0800 (Pacific Standard Time), 302, 63
6745359, Fri Nov 12 2021 08:00:00 GMT-0800 (Pacific Standard Time), 0, 621
6745359, Fri Nov 12 2021 09:00:00 GMT-0800 (Pacific Standard Time), 0, 916
6745359, Fri Nov 12 2021 10:00:00 GMT-0800 (Pacific Standard Time), 0, 1260
6745359, Fri Nov 12 2021 11:00:00 GMT-0800 (Pacific Standard Time), 0, 1220
6745359, Fri Nov 12 2021 12:00:00 GMT-0800 (Pacific Standard Time), 7, 879
6745359, Fri Nov 12 2021 13:00:00 GMT-0800 (Pacific Standard Time), 0, 847
6745359, Fri Nov 12 2021 14:00:00 GMT-0800 (Pacific Standard Time), 2, 498
6745359, Fri Nov 12 2021 15:00:00 GMT-0800 (Pacific Standard Time), 230, 13
6745359, Fri Nov 12 2021 16:00:00 GMT-0800 (Pacific Standard Time), 316, 0
6745359, Fri Nov 12 2021 17:00:00 GMT-0800 (Pacific Standard Time), 633, 0
6745359, Fri Nov 12 2021 18:00:00 GMT-0800 (Pacific Standard Time), 565, 0
6745359, Fri Nov 12 2021 19:00:00 GMT-0800 (Pacific Standard Time), 411, 0
6745359, Fri Nov 12 2021 20:00:00 GMT-0800 (Pacific Standard Time), 459, 0
6745359, Fri Nov 12 2021 21:00:00 GMT-0800 (Pacific Standard Time), 552, 0
6745359, Fri Nov 12 2021 22:00:00 GMT-0800 (Pacific Standard Time), 700, 0
6745359, Fri Nov 12 2021 23:00:00 GMT-0800 (Pacific Standard Time), 1090, 0
6745359, Sat Nov 13 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1869, 0
6745359, Sat Nov 13 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1509, 0
6745359, Sat Nov 13 2021 02:00:00 GMT-0800 (Pacific Standard Time), 381, 0
6745359, Sat Nov 13 2021 03:00:00 GMT-0800 (Pacific Standard Time), 400, 0
6745359, Sat Nov 13 2021 04:00:00 GMT-0800 (Pacific Standard Time), 450, 0
6745359, Sat Nov 13 2021 05:00:00 GMT-0800 (Pacific Standard Time), 415, 0
6745359, Sat Nov 13 2021 06:00:00 GMT-0800 (Pacific Standard Time), 538, 0
6745359, Sat Nov 13 2021 07:00:00 GMT-0800 (Pacific Standard Time), 189, 112
6745359, Sat Nov 13 2021 08:00:00 GMT-0800 (Pacific Standard Time), 15, 480
6745359, Sat Nov 13 2021 09:00:00 GMT-0800 (Pacific Standard Time), 0, 997
6745359, Sat Nov 13 2021 10:00:00 GMT-0800 (Pacific Standard Time), 0, 958
6745359, Sat Nov 13 2021 11:00:00 GMT-0800 (Pacific Standard Time), 1, 997
6745359, Sat Nov 13 2021 12:00:00 GMT-0800 (Pacific Standard Time), 11, 982
6745359, Sat Nov 13 2021 13:00:00 GMT-0800 (Pacific Standard Time), 0, 744
6745359, Sat Nov 13 2021 14:00:00 GMT-0800 (Pacific Standard Time), 4, 299
6745359, Sat Nov 13 2021 15:00:00 GMT-0800 (Pacific Standard Time), 468, 0
6745359, Sat Nov 13 2021 16:00:00 GMT-0800 (Pacific Standard Time), 409, 0
6745359, Sat Nov 13 2021 17:00:00 GMT-0800 (Pacific Standard Time), 724, 0
6745359, Sat Nov 13 2021 18:00:00 GMT-0800 (Pacific Standard Time), 1180, 0
6745359, Sat Nov 13 2021 19:00:00 GMT-0800 (Pacific Standard Time), 1656, 0
6745359, Sat Nov 13 2021 20:00:00 GMT-0800 (Pacific Standard Time), 1617, 0
6745359, Sat Nov 13 2021 21:00:00 GMT-0800 (Pacific Standard Time), 1421, 0
6745359, Sat Nov 13 2021 22:00:00 GMT-0800 (Pacific Standard Time), 1486, 0
6745359, Sat Nov 13 2021 23:00:00 GMT-0800 (Pacific Standard Time), 1320, 0
6745359, Sun Nov 14 2021 00:00:00 GMT-0800 (Pacific Standard Time), 2474, 0
6745359, Sun Nov 14 2021 01:00:00 GMT-0800 (Pacific Standard Time), 2422, 0
6745359, Sun Nov 14 2021 02:00:00 GMT-0800 (Pacific Standard Time), 1269, 0
6745359, Sun Nov 14 2021 03:00:00 GMT-0800 (Pacific Standard Time), 1327, 0
6745359, Sun Nov 14 2021 04:00:00 GMT-0800 (Pacific Standard Time), 1267, 0
6745359, Sun Nov 14 2021 05:00:00 GMT-0800 (Pacific Standard Time), 1276, 0
6745359, Sun Nov 14 2021 06:00:00 GMT-0800 (Pacific Standard Time), 1277, 0
6745359, Sun Nov 14 2021 07:00:00 GMT-0800 (Pacific Standard Time), 1257, 0
6745359, Sun Nov 14 2021 08:00:00 GMT-0800 (Pacific Standard Time), 1735, 0
6745359, Sun Nov 14 2021 09:00:00 GMT-0800 (Pacific Standard Time), 1123, 0
6745359, Sun Nov 14 2021 10:00:00 GMT-0800 (Pacific Standard Time), 773, 0
6745359, Sun Nov 14 2021 11:00:00 GMT-0800 (Pacific Standard Time), 1014, 4
6745359, Sun Nov 14 2021 12:00:00 GMT-0800 (Pacific Standard Time), 167, 480
6745359, Sun Nov 14 2021 13:00:00 GMT-0800 (Pacific Standard Time), 0, 937
6745359, Sun Nov 14 2021 14:00:00 GMT-0800 (Pacific Standard Time), 4, 350
6745359, Sun Nov 14 2021 15:00:00 GMT-0800 (Pacific Standard Time), 102, 23
6745359, Sun Nov 14 2021 16:00:00 GMT-0800 (Pacific Standard Time), 270, 0
6745359, Sun Nov 14 2021 17:00:00 GMT-0800 (Pacific Standard Time), 651, 0
6745359, Sun Nov 14 2021 18:00:00 GMT-0800 (Pacific Standard Time), 587, 0
6745359, Sun Nov 14 2021 19:00:00 GMT-0800 (Pacific Standard Time), 648, 0
6745359, Sun Nov 14 2021 20:00:00 GMT-0800 (Pacific Standard Time), 680, 0
6745359, Sun Nov 14 2021 21:00:00 GMT-0800 (Pacific Standard Time), 624, 0
6745359, Sun Nov 14 2021 22:00:00 GMT-0800 (Pacific Standard Time), 381, 0
6745359, Sun Nov 14 2021 23:00:00 GMT-0800 (Pacific Standard Time), 382, 0
6745359, Mon Nov 15 2021 00:00:00 GMT-0800 (Pacific Standard Time), 1482, 0
6745359, Mon Nov 15 2021 01:00:00 GMT-0800 (Pacific Standard Time), 1413, 0
6745359, Mon Nov 15 2021 02:00:00 GMT-0800 (Pacific Standard Time), 312, 0
6745359, Mon Nov 15 2021 03:00:00 GMT-0800 (Pacific Standard Time), 277, 0
6745359, Mon Nov 15 2021 04:00:00 GMT-0800 (Pacific Standard Time), 368, 0
6745359, Mon Nov 15 2021 05:00:00 GMT-0800 (Pacific Standard Time), 265, 0
6745359, Mon Nov 15 2021 06:00:00 GMT-0800 (Pacific Standard Time), 465, 0
6745359, Mon Nov 15 2021 07:00:00 GMT-0800 (Pacific Standard Time), 607, 0
6745359, Mon Nov 15 2021 08:00:00 GMT-0800 (Pacific Standard Time), 397, 0
6745359, Mon Nov 15 2021 09:00:00 GMT-0800 (Pacific Standard Time), 345, 21
6745359, Mon Nov 15 2021 10:00:00 GMT-0800 (Pacific Standard Time), 75, 74
